laureate_id,file_name,gender,known_name,full_name,birth_year,award_year,category,prize_amount_adjusted,motivation,affiliation_name,affiliation_city,award_country,award_continent,prize_index,is_science
571,mommsen,male,Theodor Mommsen,Christian Matthias Theodor Mommsen,1817.0,1902,Literature,10191492,"the greatest living master of the art of historical writing, with special reference to his monumental work, <I>A history of Rome</I>",,,Germany,Europe,1,0
793,hansch,male,Theodor W. Hänsch,Theodor W. Hänsch,1941.0,2005,Physics,14809494,"for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique",Max Planck Institute of Quantum Optics,Garching,Germany,Europe,1,1
470,roosevelt,male,Theodore Roosevelt,Theodore Roosevelt Jr.,1858.0,1906,Peace,9384824,"for his role in bringing to an end the bloody war recently waged between two of the world's great powers, Japan and Russia",,,USA,North America,1,0
175,richards,male,Theodore W. Richards,Theodore William Richards,1868.0,1914,Chemistry,8930767,in recognition of his accurate determinations of the atomic weight of a large number of chemical elements,Harvard University,"Cambridge, MA",USA,North America,1,1
692,schultz,male,Theodore W. Schultz,Theodore W. Schultz,1902.0,1979,Economic Sciences,3778486,for their pioneering research into economic development research with particular consideration of the problems of developing countries,University of Chicago,"Chicago, IL",USA,North America,1,1
842,steitz,male,Thomas A. Steitz,Thomas A. Steitz,1940.0,2009,Chemistry,13857393,for studies of the structure and function of the ribosome,Yale University,"New Haven, CT",USA,North America,1,1
800,schelling,male,Thomas C. Schelling,Thomas C. Schelling,1921.0,2005,Economic Sciences,14809494,for having enhanced our understanding of conflict and cooperation through game-theory analysis,"University of Maryland, Department of Economics and School of Public Policy","College Park, MD",USA,North America,1,1
886,sudhof,male,Thomas C. Südhof,Thomas C. Südhof,1955.0,2013,Physiology or Medicine,10578918,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells",Stanford University,"Stanford, CA",USA,North America,1,1
325,morgan,male,Thomas H. Morgan,Thomas Hunt Morgan,1866.0,1933,Physiology or Medicine,6845037,for his discoveries concerning the role played by the chromosome in heredity,California Institute of Technology (Caltech),"Pasadena, CA",USA,North America,1,1
357,weller,male,Thomas H. Weller,Thomas Huckle Weller,1915.0,1954,Physiology or Medicine,3338644,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue,"Research Division of Infectious Diseases, Children's Medical Center","Boston, MA",USA,North America,1,1
872,sargent,male,Thomas J. Sargent,Thomas J. Sargent,1943.0,2011,Economic Sciences,13335208,for their empirical research on cause and effect in the macroeconomy,New York University,"New York, NY",USA,North America,1,1
602,mann,male,Thomas Mann,Thomas Mann,1875.0,1929,Literature,6206272,"principally for his great novel, <I>Buddenbrooks</I>, which has won steadily increased recognition as one of the classic works of contemporary literature",,,Germany,Europe,1,0
274,cech,male,Thomas R. Cech,Thomas R. Cech,1947.0,1989,Chemistry,6629077,for their discovery of catalytic properties of RNA,University of Colorado,"Boulder, CO",USA,North America,1,1
736,hunt,male,Tim Hunt,Tim Hunt,1943.0,2001,Physiology or Medicine,15547541,for their discoveries of key regulators of the cell cycle,Imperial Cancer Research Fund,London,United Kingdom,Europe,1,1
687,koopmans,male,Tjalling C. Koopmans,Tjalling C. Koopmans,1910.0,1975,Economic Sciences,4304697,for their contributions to the theory of optimum allocation of resources,Yale University,"New Haven, CT",USA,North America,1,1
478,asser,male,Tobias Asser,Tobias Michael Carel Asser,1838.0,1911,Peace,9266329,"for his role as co-founder of the Institut de droit international, initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague, and pioneer in the field of international legal relations",,,the Netherlands,Europe,1,0
921,lindahl,male,Tomas Lindahl,Tomas Lindahl,1938.0,2015,Chemistry,10602571,for mechanistic studies of DNA repair,Francis Crick Institute,Hertfordshire,United Kingdom,Europe,1,1
868,transtromer,male,Tomas Tranströmer,Tomas Tranströmer,1931.0,2011,Literature,13335208,"because, through his condensed, translucent images, he gives us fresh access to reality",,,Sweden,Europe,1,0
670,morrison,female,Toni Morrison,Toni Morrison,1931.0,1993,Literature,11436789,"who in novels characterized by visionary force and poetic import, gives life to an essential aspect of American reality",,,USA,North America,1,0
424,wiesel,male,Torsten N. Wiesel,Torsten N. Wiesel,1924.0,1981,Physiology or Medicine,3704688,for their discoveries concerning information processing in the visual system,Harvard Medical School,"Boston, MA",USA,North America,1,1
828,maskawa,male,Toshihide Maskawa,Toshihide Maskawa,1940.0,2008,Physics,13817016,for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature,Kyoto Sangyo University,Kyoto,Japan,Asia,1,1
703,haavelmo,male,Trygve Haavelmo,Trygve Haavelmo,1911.0,1989,Economic Sciences,6629077,for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures,University of Oslo,Oslo,Norway,Europe,1,1
69,lee,male,Tsung-Dao Lee,Tsung-Dao (T.D.) Lee,1926.0,1957,Physics,3411444,for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles,Columbia University,"New York, NY",USA,North America,1,1
918,tu,female,Tu Youyou,Tu Youyou,1930.0,2015,Physiology or Medicine,10602571,for her discoveries concerning a novel therapy against Malaria,China Academy of Traditional Chinese Medicine,Beijing,China,Asia,1,1
395,euler,male,Ulf von Euler,Ulf von Euler,1905.0,1970,Physiology or Medicine,4018644,"for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation",Karolinska Institutet,Stockholm,Sweden,Europe,1,1
748,un,,,,,2001,Peace,15547541,for their work for a better organized and more peaceful world,,,,,1,0
525,unicef,,,,,1965,Peace,3519063,for its effort to enhance solidarity between nations and reduce the difference between rich and poor states,,,,,1,0
550,un,,,,,1988,Peace,5874628,for preventing armed clashes and creating conditions for negotiations,,,,,1,0
747,naipaul,male,V. S. Naipaul,Sir Vidiadhar Surajprasad Naipaul,1932.0,2001,Literature,15547541,for having united perceptive narrative and incorruptible scrutiny in works that compel us to see the presence of suppressed histories,,,United Kingdom,Europe,1,0
117,fitch,male,Val Fitch,Val Logsdon Fitch,1923.0,1980,Physics,3654081,for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons,Princeton University,"Princeton, NJ",USA,North America,1,1
841,ramakrishnan,male,Venkatraman Ramakrishnan,Venkatraman Ramakrishnan,1952.0,2009,Chemistry,13857393,for studies of the structure and function of the ribosome,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Europe,1,1
585,heidenstam,male,Verner von Heidenstam,Carl Gustaf Verner von Heidenstam,1859.0,1916,Literature,6127082,in recognition of his significance as the leading representative of a new era in our literature,,,Sweden,Europe,1,0
760,smith,male,Vernon L. Smith,Vernon L. Smith,1927.0,2002,Economic Sciences,15218228,"for having established laboratory experiments as a tool in empirical economic analysis, especially in the study of alternative market mechanisms",George Mason University,"Fairfax, VA",USA,North America,1,1
653,aleixandre,male,Vicente Aleixandre,Vicente Aleixandre,1898.0,1977,Literature,3896009,"for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society, at the same time representing the great renewal of the traditions of Spanish poetry between the wars",,,Spain,Europe,1,0
1035,ambros,male,Victor Ambros,Victor Ambros,1953.0,2024,Physiology or Medicine,11000000,for the discovery of microRNA and its role in post-transcriptional gene regulation,UMass Chan Medical School,"Worcester, MA",USA,North America,1,1
42,hess,male,Victor F. Hess,Victor Franz Hess,1883.0,1936,Physics,6213186,for his discovery of cosmic radiation,Innsbruck University,Innsbruck,Austria,Europe,1,1
172,grignard,male,Victor Grignard,Victor Grignard,1871.0,1912,Chemistry,8540220,"for the discovery of the so-called Grignard reagent, which in recent years has greatly advanced the progress of organic chemistry",Nancy University,Nancy,France,Europe,1,1
218,vigneaud,male,Vincent du Vigneaud,Vincent du Vigneaud,1901.0,1955,Chemistry,3390958,"for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone",Cornell University,"Ithaca, NY",USA,North America,1,1
767,ginzburg,male,Vitaly L. Ginzburg,Vitaly Lazarevich Ginzburg,1916.0,2003,Physics,14930730,for pioneering contributions to the theory of superconductors and superfluids,P.N. Lebedev Physical Institute,Moscow,Russia,Europe,1,1
248,prelog,male,Vladimir Prelog,Vladimir Prelog,1906.0,1975,Chemistry,4304697,for his research into the stereochemistry of organic molecules and reactions,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),Zurich,Switzerland,Europe,1,1
255,gilbert,male,Walter Gilbert,Walter Gilbert,1932.0,1980,Chemistry,3654081,for their contributions concerning the determination of base sequences in nucleic acids,"Harvard University, Biological Laboratories","Cambridge, MA",USA,North America,1,1
67,brattain,male,Walter H. Brattain,Walter Houser Brattain,1902.0,1956,Physics,3413609,for their researches on semiconductors and their discovery of the transistor effect,Bell Telephone Laboratories,"Murray Hill, NJ",USA,North America,1,1
347,hess,male,Walter Hess,Walter Rudolf Hess,1881.0,1949,Physiology or Medicine,3705636,for his discovery of the functional organization of the interbrain as a coordinator of the activities of the internal organs,University of Zurich,Zurich,Switzerland,Europe,1,1
290,kohn,male,Walter Kohn,Walter Kohn,1923.0,1998,Chemistry,12283299,for his development of the density-functional theory,University of California,"Santa Barbara, CA",USA,North America,1,1
62,bothe,male,Walther Bothe,Walther Bothe,1891.0,1954,Physics,3338644,for the coincidence method and his discoveries made therewith,University of Heidelberg,Heidelberg,Germany,Europe,1,1
178,nernst,male,Walther Nernst,Walther Hermann Nernst,1864.0,1920,Chemistry,3028106,in recognition of his work in thermochemistry,Berlin University,Berlin,Germany,Europe,1,1
783,maathai,female,Wangari Maathai,Wangari Muta Maathai,1940.0,2004,Peace,14874529,"for her contribution to sustainable development, democracy and peace",,,Kenya,Africa,1,0
683,leontief,male,Wassily Leontief,Wassily Wassilyevich Leontief,1906.0,1973,Economic Sciences,4213275,for the development of the input-output method and for its application to important economic problems,Harvard University,"Cambridge, MA",USA,North America,1,1
206,stanley,male,Wendell M. Stanley,Wendell Meredith Stanley,1904.0,1946,Chemistry,3166301,for their preparation of enzymes and virus proteins in a pure form,Rockefeller Institute for Medical Research,"Princeton, NJ",USA,North America,1,1
414,arber,male,Werner Arber,Werner Arber,1929.0,1978,Physiology or Medicine,3665192,for the discovery of restriction enzymes and their application to problems of molecular genetics,Biozentrum der Universität,Basel,Switzerland,Europe,1,1
361,forssmann,male,Werner Forssmann,Werner Forssmann,1904.0,1956,Physiology or Medicine,3413609,for their discoveries concerning heart catheterization and pathological changes in the circulatory system,Mainz University,Mainz,Germany,Europe,1,1
38,heisenberg,male,Werner Heisenberg,Werner Karl Heisenberg,1901.0,1932,Physics,6675842,"for the creation of quantum mechanics, the application of which has, inter alia, led to the discovery of the allotropic forms of hydrogen",Leipzig University,Leipzig,Germany,Europe,1,1
1,rontgen,male,Wilhelm Conrad Röntgen,Wilhelm Conrad Röntgen,1845.0,1901,Physics,10833458,in recognition of the extraordinary services he has rendered by the discovery of the remarkable rays subsequently named after him,Munich University,Munich,Germany,Europe,1,1
168,ostwald,male,Wilhelm Ostwald,Wilhelm Ostwald,1853.0,1909,Chemistry,8958535,in recognition of his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction,Leipzig University,Leipzig,Germany,Europe,1,1
16,wien,male,Wilhelm Wien,Wilhelm Wien,1864.0,1911,Physics,9266329,for his discoveries regarding the laws governing the radiation of heat,Würzburg University,Würzburg,Germany,Europe,1,1
224,libby,male,Willard F. Libby,Willard Frank Libby,1908.0,1960,Chemistry,3369907,"for his method to use carbon-14 for age determination in archaeology, geology, geophysics, and other branches of science",University of California,"Los Angeles, CA",USA,North America,1,1
