laureate_id,file_name,gender,known_name,full_name,birth_date,birth_year,birth_country,birth_country_now,birth_continent,birth_location,death_year,prize_count,first_award_year,first_category,first_prize_amount_adjusted,first_motivation,first_affiliation_name,first_affiliation_city,first_award_country,first_award_continent,is_science
639,agnon,male,Shmuel Agnon,Shmuel Yosef Agnon,1888-07-17,1888.0,Austria-Hungary,Ukraine,Europe,"Buczacz, Austria-Hungary (now Buchach, Ukraine)",1970.0,1,1966,Literature,3521287,for his profoundly characteristic narrative art with motifs from the life of the Jewish people,,,Israel,Asia,0
908,nakamura,male,Shuji Nakamura,Shuji Nakamura,1954-05-22,1954.0,Japan,Japan,Asia,"Ikata, Japan",,1,2014,Physics,10596648,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,University of California,"Santa Barbara, CA",USA,North America,1
273,altman,male,Sidney Altman,Sidney Altman,1939-05-07,1939.0,Canada,Canada,North America,"Montreal, Canada",2022.0,1,1989,Chemistry,6629077,for their discovery of catalytic properties of RNA,Yale University,"New Haven, CT",USA,North America,1
601,undset,female,Sigrid Undset,Sigrid Undset,1882-05-20,1882.0,Denmark,Denmark,Europe,"Kalundborg, Denmark",1949.0,1,1928,Literature,5637915,principally for her powerful descriptions of Northern life during the Middle Ages,,,Norway,Europe,0
1045,johnson,male,Simon Johnson,Simon Henry Roberts Johnson,1963-00-00,1963.0,United Kingdom,United Kingdom,Europe,"Sheffield, United Kingdom",,1,2024,Economic Sciences,11000000,for studies of how institutions are formed and affect prosperity,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1
680,kuznets,male,Simon Kuznets,Simon Kuznets,1901-04-30,1901.0,Russian Empire,Belarus,Europe,"Pinsk, Russian Empire (now Belarus)",1985.0,1,1971,Economic Sciences,4200591,for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development,Harvard University,"Cambridge, MA",USA,North America,1
125,meer,male,Simon van der Meer,Simon van der Meer,1925-11-24,1925.0,the Netherlands,the Netherlands,Europe,"the Hague, the Netherlands",2011.0,1,1984,Physics,4782579,"for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction",CERN,Geneva,Switzerland,Europe,1
84,tomonaga,male,Sin-Itiro Tomonaga,Sin-Itiro Tomonaga,1906-03-31,1906.0,Japan,Japan,Asia,"Kyoto, Japan",1979.0,1,1965,Physics,3519063,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Tokyo University of Education,Tokyo,Japan,Asia,1
603,lewis,male,Sinclair Lewis,Sinclair Lewis,1885-02-07,1885.0,USA,USA,North America,"Sauk Centre, MN, USA",1951.0,1,1930,Literature,6407146,"for his vigorous and graphic art of description and his ability to create, with wit and humour, new types of characters",,,USA,North America,0
339,fleming,male,Sir Alexander Fleming,Sir Alexander Fleming,1881-08-06,1881.0,Scotland,Scotland,Europe,"Lochfield, Scotland",1955.0,1,1945,Physiology or Medicine,3161325,for the discovery of penicillin and its curative effect in various infectious diseases,London University,London,United Kingdom,Europe,1
693,lewis,male,Sir Arthur Lewis,Sir Arthur Lewis,1915-01-23,1915.0,British West Indies,Saint Lucia,North America,"Castries, British West Indies (now Saint Lucia)",1991.0,1,1979,Economic Sciences,3778486,for their pioneering research into economic development research with particular consideration of the problems of developing countries,Princeton University,"Princeton, NJ",USA,North America,1
488,chamberlain,male,Sir Austen Chamberlain,Sir Austen Chamberlain,1863-10-16,1863.0,United Kingdom,United Kingdom,Europe,"Birmingham, United Kingdom",1937.0,1,1925,Peace,4060423,for his crucial role in bringing about the Locarno Treaty,,,United Kingdom,Europe,0
394,katz,male,Sir Bernard Katz,Sir Bernard Katz,1911-03-26,1911.0,Germany,Germany,Europe,"Leipzig, Germany",2003.0,1,1970,Physiology or Medicine,4018644,"for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation",University College,London,United Kingdom,Europe,1
37,raman,male,Sir Chandrasekhara Venkata Raman,Sir Chandrasekhara Venkata Raman,1888-11-07,1888.0,India,India,Asia,"Tiruchirappalli, India",1970.0,1,1930,Physics,6407146,for his work on the scattering of light and for the discovery of the effect named after him,Calcutta University,Calcutta,India,Asia,1
323,sherrington,male,Sir Charles Sherrington,Sir Charles Scott Sherrington,1857-11-27,1857.0,United Kingdom,United Kingdom,Europe,"London, United Kingdom",1952.0,1,1932,Physiology or Medicine,6675842,for their discoveries regarding the functions of neurons,University of Oxford,Oxford,United Kingdom,Europe,1
219,hinshelwood,male,Sir Cyril Hinshelwood,Sir Cyril Norman Hinshelwood,1897-05-19,1897.0,United Kingdom,United Kingdom,Europe,"London, United Kingdom",1967.0,1,1956,Chemistry,3413609,for their researches into the mechanism of chemical reactions,University of Oxford,Oxford,United Kingdom,Europe,1
369,burnet,male,Sir Frank Macfarlane Burnet,Sir Frank Macfarlane Burnet,1899-09-03,1899.0,Australia,Australia,Oceania,"Traralgon, Australia",1985.0,1,1960,Physiology or Medicine,3369907,for discovery of acquired immunological tolerance,Walter and Eliza Hall Institute for Medical Research,Melbourne,Australia,Oceania,1
320,hopkins,male,Sir Frederick Hopkins,Sir Frederick Gowland Hopkins,1861-06-20,1861.0,United Kingdom,United Kingdom,Europe,"Eastbourne, United Kingdom",1947.0,1,1929,Physiology or Medicine,6206272,for his discovery of the growth-stimulating vitamins,University of Cambridge,Cambridge,United Kingdom,Europe,1
965,winter,male,Sir Gregory P. Winter,Sir Gregory P. Winter,1951-04-14,1951.0,United Kingdom,United Kingdom,Europe,"Leicester, United Kingdom",,1,2018,Chemistry,11380800,for the phage display of peptides and antibodies,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,Europe,1
285,kroto,male,Sir Harold Kroto,Sir Harold W. Kroto,1939-10-07,1939.0,United Kingdom,United Kingdom,Europe,"Wisbech, Cambridgeshire , United Kingdom",2016.0,1,1996,Chemistry,12000958,for their discovery of fullerenes,University of Sussex,Brighton,United Kingdom,Europe,1
330,dale,male,Sir Henry Dale,Sir Henry Hallett Dale,1875-06-09,1875.0,United Kingdom,United Kingdom,Europe,"London, United Kingdom",1968.0,1,1936,Physiology or Medicine,6213186,for their discoveries relating to chemical transmission of nerve impulses,National Institute for Medical Research,London,United Kingdom,Europe,1
341,florey,male,Sir Howard Florey,Sir Howard Walter Florey,1898-09-24,1898.0,Australia,Australia,Oceania,"Adelaide, Australia",1968.0,1,1945,Physiology or Medicine,3161325,for the discovery of penicillin and its curative effect in various infectious diseases,University of Oxford,Oxford,United Kingdom,Europe,1
932,stoddart,male,Sir J. Fraser Stoddart,Sir J. Fraser Stoddart,1942-05-24,1942.0,United Kingdom,United Kingdom,Europe,"Edinburgh, United Kingdom",2024.0,1,2016,Chemistry,10496956,for the design and synthesis of molecular machines,Northwestern University,"Evanston, IL",USA,North America,1
437,black,male,Sir James W. Black,Sir James W. Black,1924-06-14,1924.0,Scotland,Scotland,Europe,"Uddingston, Scotland",2010.0,1,1988,Physiology or Medicine,5874628,for their discoveries of important principles for drug treatment,"London University, King's College Hospital Medical School",London,United Kingdom,Europe,1
874,gurdon,male,Sir John B. Gurdon,Sir John B. Gurdon,1933-10-02,1933.0,United Kingdom,United Kingdom,Europe,"Dippenhall, United Kingdom",2025.0,1,2012,Physiology or Medicine,10573021,for the discovery that mature cells can be reprogrammed to become pluripotent,Gurdon Institute,Cambridge,United Kingdom,Europe,1
375,eccles,male,Sir John Eccles,Sir John Carew Eccles,1903-01-27,1903.0,Australia,Australia,Oceania,"Melbourne, Australia",1997.0,1,1963,Physiology or Medicine,3590371,for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane,Australian National University,Canberra,Australia,Oceania,1
812,evans,male,Sir Martin J. Evans,Sir Martin J. Evans,1941-01-01,1941.0,United Kingdom,United Kingdom,Europe,"Stroud, United Kingdom",,1,2007,Physiology or Medicine,14291742,for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells,Cardiff University,Cardiff,United Kingdom,Europe,1
108,mott,male,Sir Nevill F. Mott,Sir Nevill Francis Mott,1905-09-30,1905.0,United Kingdom,United Kingdom,Europe,"Leeds, United Kingdom",1996.0,1,1977,Physics,3896009,for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems,University of Cambridge,Cambridge,United Kingdom,Europe,1
498,angell,male,Sir Norman Angell,Sir Norman Angell (Ralph Lane),1872-12-26,1872.0,United Kingdom,United Kingdom,Europe,"Holbeach, United Kingdom",1967.0,1,1933,Peace,6845037,for having exposed by his pen the illusion of war and presented a convincing plea for international cooperation and peace,,,United Kingdom,Europe,0
737,nurse,male,Sir Paul Nurse,Sir Paul M. Nurse,1949-01-25,1949.0,United Kingdom,United Kingdom,Europe,"Norwich, United Kingdom",,1,2001,Physiology or Medicine,15547541,for their discoveries of key regulators of the cell cycle,Imperial Cancer Research Fund,London,United Kingdom,Europe,1
971,ratcliffe,male,Sir Peter J. Ratcliffe,Sir Peter J. Ratcliffe,1954-05-14,1954.0,United Kingdom,United Kingdom,Europe,"Lancashire, United Kingdom",,1,2019,Physiology or Medicine,11178104,for their discoveries of how cells sense and adapt to oxygen availability,University of Oxford,Oxford,United Kingdom,Europe,1
765,mansfield,male,Sir Peter Mansfield,Sir Peter Mansfield,1933-10-09,1933.0,United Kingdom,United Kingdom,Europe,"London, United Kingdom",2017.0,1,2003,Physiology or Medicine,14930730,for their discoveries concerning magnetic resonance imaging,"University of Nottingham, School of Physics and Astronomy",Nottingham,United Kingdom,Europe,1
207,robinson,male,Sir Robert Robinson,Sir Robert Robinson,1886-09-13,1886.0,United Kingdom,United Kingdom,Europe,"Rufford, near Chesterfield, United Kingdom",1975.0,1,1947,Chemistry,3685518,"for his investigations on plant products of biological importance, especially the alkaloids",University of Oxford,Oxford,United Kingdom,Europe,1
163,ramsay,male,Sir William Ramsay,Sir William Ramsay,1852-10-02,1852.0,Scotland,Scotland,Europe,"Glasgow, Scotland",1916.0,1,1904,Chemistry,9822844,"in recognition of his services in the discovery of the inert gaseous elements in air, and his determination of their place in the periodic system",University College,London,United Kingdom,Europe,1
242,moore,male,Stanford Moore,Stanford Moore,1913-09-04,1913.0,USA,USA,North America,"Chicago, IL, USA",1982.0,1,1972,Chemistry,4230781,for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule,Rockefeller University,"New York, NY",USA,North America,1
457,prusiner,male,Stanley B. Prusiner,Stanley B. Prusiner,1942-05-28,1942.0,USA,USA,North America,"Des Moines, IA, USA",,1,1997,Physiology or Medicine,12105174,for his discovery of Prions - a new biological principle of infection,University of California School of Medicine,"San Francisco, CA",USA,North America,1
434,cohen,male,Stanley Cohen,Stanley Cohen,1922-11-17,1922.0,USA,USA,North America,"Brooklyn, NY, USA",2020.0,1,1986,Physiology or Medicine,5182514,for their discoveries of growth factors,Vanderbilt University School of Medicine,"Nashville, TN",USA,North America,1
910,hell,male,Stefan W. Hell,Stefan W. Hell,1962-12-23,1962.0,Romania,Romania,Europe,"Arad, Romania",,1,2014,Chemistry,10596648,for the development of super-resolved fluorescence microscopy,Max Planck Institute for Biophysical Chemistry,Göttingen,Germany,Europe,1
152,chu,male,Steven Chu,Steven Chu,1948-02-28,1948.0,USA,USA,North America,"St. Louis, MO, USA",,1,1997,Physics,12105174,for development of methods to cool and trap atoms with laser light,Stanford University,"Stanford, CA",USA,North America,1
115,weinberg,male,Steven Weinberg,Steven Weinberg,1933-05-03,1933.0,USA,USA,North America,"New York, NY, USA",2021.0,1,1979,Physics,3778486,"for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current",Harvard University,"Cambridge, MA",USA,North America,1
122,chandrasekhar,male,Subrahmanyan Chandrasekhar,Subrahmanyan Chandrasekhar,1910-10-19,1910.0,India,Pakistan,Asia,"Lahore, India (now Pakistan)",1995.0,1,1983,Physics,4698151,for his theoretical studies of the physical processes of importance to the structure and evolution of the stars,University of Chicago,"Chicago, IL",USA,North America,1
569,prudhomme,male,Sully Prudhomme,Sully Prudhomme,1839-03-16,1839.0,France,France,Europe,"Paris, France",1907.0,1,1901,Literature,10833458,"in special recognition of his poetic composition, which gives evidence of lofty idealism, artistic perfection and a rare combination of the qualities of both heart and intellect",,,France,Europe,0
425,bergstrom,male,Sune K. Bergström,Sune K. Bergström,1916-01-10,1916.0,Sweden,Sweden,Europe,"Stockholm, Sweden",2004.0,1,1982,Physiology or Medicine,3923237,for their discoveries concerning prostaglandins and related biologically active substances,Karolinska Institutet,Stockholm,Sweden,Europe,1
1053,kitagawa,male,Susumu Kitagawa,Susumu Kitagawa,1951-07-04,1951.0,Japan,Japan,Asia,"Kyoto, Japan",,1,2025,Chemistry,11000000,for the development of metal–organic frameworks,Kyoto University,Kyoto,Japan,Asia,1
436,tonegawa,male,Susumu Tonegawa,Susumu Tonegawa,1939-09-05,1939.0,Japan,Japan,Asia,"Nagoya, Japan",,1,1987,Physiology or Medicine,5405582,for his discovery of the genetic principle for generation of antibody diversity,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,North America,1
162,arrhenius,male,Svante Arrhenius,Svante August Arrhenius,1859-02-19,1859.0,Sweden,Sweden,Europe,"Vik, Sweden",1927.0,1,1903,Chemistry,9857642,in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation,Stockholm University,Stockholm,Sweden,Europe,1
1011,paabo,male,Svante Pääbo,Svante Pääbo,1955-04-20,1955.0,Sweden,Sweden,Europe,"Stockholm, Sweden",,1,2022,Physiology or Medicine,11162900,for his discoveries concerning the genomes of extinct hominins and human evolution,Max Planck Institute for Evolutionary Anthropology,Leipzig,Germany,Europe,1
924,alexievich,female,Svetlana Alexievich,Svetlana Alexievich,1948-05-31,1948.0,Ukraine,Ukraine,Europe,"Ivano-Frankivsk, Ukraine",,1,2015,Literature,10602571,"for her polyphonic writings, a monument to suffering and courage in our time",,,Belarus,Europe,0
750,brenner,male,Sydney Brenner,Sydney Brenner,1927-01-13,1927.0,South Africa,South Africa,Africa,"Germiston, South Africa",2019.0,1,2002,Physiology or Medicine,15218228,for their discoveries concerning genetic regulation of organ development and programmed cell death,The Molecular Sciences Institute,"Berkeley, CA",USA,North America,1
